ArtistId,Name,Album,Artist,ReleasedDate,AddedAt,DurationMS,Popularity,Acousticness,Danceability,Energy,Instrumentalness,Liveness,Loudness,Speechiness,Tempo
37uLId6Z5ZXCx19vuruvv5,Easy To Get,Why Make Sense? (Definitive Version),Hot Chip,2015-10-23,2020-10-27T22:38:19Z,310295,0,0.267,0.884,0.496,4.03e-05,0.272,-7.738,0.091,115.968
7GN9PivdemQRKjDt4z5Zv8,Go with It (feat. VIC MENSA),Ego Death,The Internet,2015-06-26,2020-10-27T22:38:19Z,266226,45,0.281,0.664,0.646,0.000111,0.16,-8.936,0.0802,94.97
7GN9PivdemQRKjDt4z5Zv8,Girl (feat. KAYTRANADA),Ego Death,The Internet,2015-06-26,2020-10-27T22:38:19Z,415613,68,0.536,0.568,0.42,0.124,0.101,-11.169,0.276,79.89
4ub2v80S4RIceZRGnlhjTr,Let It Pass,Let It Pass,Jakob,2017-02-24,2020-10-27T22:38:19Z,126697,0,0.0803,0.586,0.614,1.94e-05,0.152,-7.275,0.0307,88.222
6J7biCazzYhU3gM9j1wfid,Cloud 9,Automaton,Jamiroquai,2017-03-31,2020-10-27T22:38:19Z,236946,0,0.379,0.885,0.697,0.0,0.0627,-7.866,0.104,115.031
6J7biCazzYhU3gM9j1wfid,Blow Your Mind,Emergency on Planet Earth (Remastered),Jamiroquai,1993-06-14,2020-10-27T22:38:19Z,512280,51,0.159,0.677,0.827,0.295,0.224,-7.589,0.0527,105.44
6J7biCazzYhU3gM9j1wfid,High Times - Remastered,Travelling Without Moving,Jamiroquai,1996-09-09,2020-10-27T22:38:19Z,360013,0,0.0316,0.629,0.931,0.0258,0.324,-6.592,0.049,113.249
70KRtY1QWEurUeM3wuzpG1,Bluebells,The Return of the Drifter,Jehst,2011-04-03,2020-10-27T22:38:19Z,112440,0,2.83e-05,0.678,0.678,0.534,0.234,-11.175,0.0552,168.091
2gzxBoK71ohENPlxlshHV7,Chameleon World,Big Pop for Chameleon World,Jerry Paper,2014-08-12,2020-10-27T22:38:19Z,159906,0,0.26,0.851,0.458,0.0883,0.0453,-12.52,0.0559,138.723
59oA5WbbQvomJz2BuRG071,Julia,Jungle,Jungle,2014-07-14,2020-10-27T22:38:19Z,195293,0,0.022,0.623,0.647,0.00108,0.109,-7.511,0.0301,107.996
1gR0gsQYfi6joyO1dlp76N,Pleasure,Woman,Justice,2016-11-18,2020-10-27T22:38:19Z,255961,0,0.0462,0.562,0.716,2.64e-05,0.307,-5.716,0.0287,103.026
1gR0gsQYfi6joyO1dlp76N,Fire,Woman,Justice,2016-11-18,2020-10-27T22:38:19Z,334224,0,0.000664,0.584,0.66,0.0,0.303,-5.91,0.0278,113.046
1gR0gsQYfi6joyO1dlp76N,Stop,Woman,Justice,2016-11-18,2020-10-27T22:38:19Z,297316,0,0.075,0.525,0.634,0.000106,0.113,-5.866,0.037,170.065
5k5eiijuHxrGwXp2Pz37GZ,Let Go,"Fantastic Voyage, Pt. 3",Justin Jay,2016-05-27,2020-10-27T22:38:19Z,461033,1,0.219,0.894,0.438,0.492,0.0639,-8.609,0.0482,122.004
31TPClRtHm23RisEBtV3X7,Rock Your Body,Justified,Justin Timberlake,2002-11-04,2020-10-27T22:38:19Z,267266,78,0.201,0.892,0.714,0.000234,0.0521,-6.055,0.141,100.972
2YZyLoL8N0Wb9xBt1NhZWg,Wesley's Theory,To Pimp A Butterfly,Kendrick Lamar,2015-03-16,2020-10-27T22:38:19Z,287360,0,0.359,0.509,0.787,2.76e-05,0.26,-6.754,0.265,114.449
2YZyLoL8N0Wb9xBt1NhZWg,Institutionalized,To Pimp A Butterfly,Kendrick Lamar,2015-03-16,2020-10-27T22:38:19Z,271773,0,0.112,0.539,0.731,1.19e-06,0.129,-5.085,0.453,81.114
2YZyLoL8N0Wb9xBt1NhZWg,u,To Pimp A Butterfly,Kendrick Lamar,2015-03-16,2020-10-27T22:38:19Z,268493,0,0.26,0.406,0.798,0.0,0.461,-5.585,0.432,71.547
2YZyLoL8N0Wb9xBt1NhZWg,For Sale? - Interlude,To Pimp A Butterfly,Kendrick Lamar,2015-03-16,2020-10-27T22:38:19Z,291720,0,0.442,0.301,0.686,0.000115,0.121,-8.36,0.0831,79.036
2YZyLoL8N0Wb9xBt1NhZWg,Mortal Man,To Pimp A Butterfly,Kendrick Lamar,2015-03-16,2020-10-27T22:38:19Z,727106,0,0.665,0.567,0.525,0.0,0.708,-9.043,0.75,86.935
2YZyLoL8N0Wb9xBt1NhZWg,untitled 03 | 05.28.2013.,untitled unmastered.,Kendrick Lamar,2016-03-04,2020-10-27T22:38:19Z,154346,57,0.608,0.813,0.549,1e-06,0.129,-12.427,0.269,103.914
2YZyLoL8N0Wb9xBt1NhZWg,untitled 06 06.30.2014.,untitled unmastered.,Kendrick Lamar,2016-03-04,2020-10-27T22:38:19Z,208013,0,0.0951,0.68,0.556,5.37e-06,0.22,-11.325,0.04,88.938
5EXuZB9s9F3ezkS7zpV8d1,Shortcuts (feat. Sam Ock),Color Theory,Kero One,2012-07-05,2020-10-27T22:38:19Z,297333,24,0.313,0.783,0.684,0.000929,0.137,-5.742,0.0653,97.982
7yMruV2Y0a7ib9RLj9mLQQ,Where I'm From - Tom Misch Remix,Where I’m From,Kiko Bun,2015-04-13,2020-10-27T22:38:19Z,250937,36,0.191,0.866,0.457,0.212,0.0767,-11.377,0.301,85.996
49tQo2QULno7gxHutgccqF,"Bad, Bad, Bad","Bad, Bad, Bad",LANY,2015-01-22,2020-10-27T22:38:19Z,206394,0,0.109,0.747,0.624,0.0009,0.133,-5.267,0.0402,104.015
4LLpKhyESsyAXpc4laK94U,Stay,The Divine Feminine,Mac Miller,2016-09-16,2020-10-27T22:38:19Z,326426,65,0.566,0.742,0.561,0.000135,0.641,-7.017,0.139,134.01
4d53BMrRlQkrQMz5d59f2O,Henny & Gingerale,Henny & Gingerale,Mayer Hawthorne,2012-01-01,2020-10-27T22:38:19Z,255640,0,0.0267,0.811,0.899,0.147,0.238,-5.209,0.0338,123.242
4d53BMrRlQkrQMz5d59f2O,Designer Drug - Bonus Track,Where Does This Door Go (Deluxe Edition),Mayer Hawthorne,2013-01-01,2020-10-27T22:38:19Z,213253,35,0.0549,0.772,0.582,0.0,0.176,-5.984,0.0548,112.966
54QMjE4toDfiCryzYWCpXX,16 Beat,Summer 08,Metronomy,2016-07-01,2020-10-27T22:38:19Z,196026,0,0.0186,0.781,0.812,0.586,0.0716,-11.866,0.0468,115.001
2pAWfrd7WFF3XhVt9GooDL,Rhymes Like Dimes,Operation: Doomsday (Complete),MF DOOM,1999-04-20,2020-10-27T22:38:19Z,258613,49,0.662,0.644,0.751,0.0,0.17,-5.652,0.268,99.948
0Z5pcmXDCKTrFWLnDChC37,I Look to You (feat. Kimbra),Illumination,Miami Horror,2010-08-20,2020-10-27T22:38:19Z,233229,0,0.0696,0.602,0.872,0.0178,0.0484,-5.023,0.102,118.026
5J81VungUjSVHxlPpTI9KG,Tesselation,Skiptracing,Mild High Club,2016-08-26,2020-10-27T22:38:19Z,152824,0,0.138,0.668,0.406,0.13,0.096,-9.466,0.0321,73.998
5J81VungUjSVHxlPpTI9KG,Undeniable,Timeline,Mild High Club,2015-09-18,2020-10-27T22:38:19Z,143823,0,0.225,0.72,0.455,0.00548,0.103,-8.12,0.0343,107.792
5bHSSREflcAADAyCMlmxmh,Juicy Fruit,R&B: From Doo-Wop To Hip-Hop,Mtume,1999-10-08,2020-10-27T22:38:19Z,272400,51,0.15,0.88,0.527,0.0447,0.0288,-8.122,0.133,96.863
4EnEZVjo3w1cwcQYePccay,Express Yourself - Remix,N.W.A. Greatest Hits,N.W.A.,1996-07-02,2020-10-27T22:38:19Z,261399,58,0.00204,0.852,0.803,0.0,0.121,-6.929,0.264,96.2
4EnEZVjo3w1cwcQYePccay,Gangsta Gangsta,Straight Outta Compton,N.W.A.,1988-08-08,2020-10-27T22:38:19Z,336917,0,0.0279,0.894,0.698,3.52e-06,0.329,-8.264,0.275,98.104
5me0Irg2ANcsgc93uaYrpb,Big Poppa - 2005 Remaster,Ready to Die (The Remaster; 2015 Remaster),The Notorious B.I.G.,1994-09-13,2020-10-27T22:38:19Z,252746,47,0.43,0.78,0.575,0.0,0.143,-7.247,0.273,84.492
6PEMFpe3PTOksdV4ZXUpbE,What More Can I Say,Yes Lawd!,NxWorries,2016-10-21,2020-10-27T22:38:19Z,156133,0,0.147,0.455,0.524,0.0,0.161,-5.691,0.147,74.885
6PEMFpe3PTOksdV4ZXUpbE,Suede,Yes Lawd!,NxWorries,2016-10-21,2020-10-27T22:38:19Z,174866,0,0.459,0.669,0.735,0.0,0.103,-7.264,0.329,117.284
7xgpZefXaE1gldPF0XKbvc,Just a Lil' Lovin,Just A Lil' Lovin',Outlines,2005-05-02,2020-10-27T22:38:19Z,286426,0,0.268,0.706,0.469,0.033,0.367,-9.352,0.0568,123.955
6RZUqkomCmb8zCRqc9eznB,Mars Landing Party,Without You I'm Nothing: B-Sides,Placebo,2015-09-25,2020-10-27T22:38:19Z,105440,1,0.0597,0.685,0.433,0.294,0.129,-13.549,0.0451,164.279
45yEuthJ9yq1rNXAOpBnqM,Canopée,Caravelle,Polo & Pan,2017-05-19,2020-10-27T22:38:19Z,276293,0,0.0986,0.704,0.691,0.0157,0.0918,-6.615,0.03,96.016
31SBgHxc8eqZUk9MdveH42,Who's Got You Singing Again,Who's Got You Singing Again,PREP,2016-09-14,2020-10-27T22:38:19Z,264204,0,0.532,0.83,0.501,0.0013,0.0985,-6.223,0.0308,117.999
4X0v8sFoDZ6rIfkeOeVm2i,Pretend,Pretend,Seinabo Sey,2015-10-23,2020-10-27T22:38:19Z,209854,0,0.245,0.716,0.837,2.5e-05,0.301,-5.041,0.0455,100.015
55Pp4Ns5VfTSFsBraW7MQy,I Wish - Radio Edit,I Wish,Skee-Lo,1995-08-08,2020-10-27T22:38:19Z,252306,70,0.00826,0.715,0.738,0.0,0.26,-10.139,0.157,97.877
2auiVi8sUZo17dLy1HwrTU,Cranes in the Sky,A Seat at the Table,Solange,2016-09-30,2020-10-27T22:38:19Z,250973,65,0.408,0.719,0.615,0.000147,0.235,-5.972,0.045,96.988
5INjqkS1o8h1imAzPqGZBb,The Moment,Currents,Tame Impala,2015-07-17,2020-10-27T22:38:19Z,255412,0,0.000257,0.327,0.825,0.0891,0.0965,-6.045,0.0649,119.138
4frXpPxQQZwbCu3eTGnZEw,Them Changes,The Beyond / Where the Giants Roam,Thundercat,2015-06-22,2020-10-27T22:38:19Z,187210,43,0.544,0.787,0.579,0.00148,0.116,-8.376,0.0581,81.68
6O4EGCCb6DoIiR6B1QCQgp,Mirage,Boo Boo,Toro y Moi,2017-07-07,2020-10-27T22:38:19Z,309226,0,0.18,0.666,0.748,0.451,0.167,-4.703,0.0393,100.008
6O4EGCCb6DoIiR6B1QCQgp,Mona Lisa,Boo Boo,Toro y Moi,2017-07-07,2020-10-27T22:38:19Z,255226,0,0.387,0.565,0.665,0.0012,0.354,-6.997,0.0346,123.021
6O4EGCCb6DoIiR6B1QCQgp,Divina,Live from Trona,Toro y Moi,2016-08-05,2020-10-27T22:38:19Z,112493,0,0.457,0.602,0.487,0.894,0.12,-7.907,0.0378,140.026
6O4EGCCb6DoIiR6B1QCQgp,The Flight,Live from Trona,Toro y Moi,2016-08-05,2020-10-27T22:38:19Z,281386,0,0.0335,0.572,0.806,0.00422,0.122,-6.19,0.0324,79.98
6O4EGCCb6DoIiR6B1QCQgp,Omaha,Omaha,Toro y Moi,2017-04-10,2020-10-27T22:38:19Z,196790,0,0.0645,0.618,0.498,0.0301,0.291,-8.29,0.0259,80.055
6O4EGCCb6DoIiR6B1QCQgp,Buffalo,What For?,Toro y Moi,2015-04-07,2020-10-27T22:38:19Z,197963,0,0.109,0.632,0.519,0.0,0.122,-7.207,0.0265,99.999
6O4EGCCb6DoIiR6B1QCQgp,Lilly,What For?,Toro y Moi,2015-04-07,2020-10-27T22:38:19Z,267788,0,0.0446,0.47,0.652,0.0635,0.311,-6.501,0.0335,139.975
2bNoMMVO2QO6vySQvjn50L,Vámonos,Bubble Gum,Travis Bretzer,2017-06-02,2020-10-27T22:38:19Z,312095,6,0.0755,0.451,0.479,0.0232,0.429,-8.924,0.0493,146.16
09hVIj6vWgoCDtT03h8ZCa,Oh My God,Midnight Marauders,A Tribe Called Quest,1993-11-09,2020-10-27T22:38:19Z,208840,56,0.0327,0.866,0.698,0.0187,0.108,-7.976,0.272,94.64
1LeVJ5GPeYDOVUjxx1y7Rp,Can’t Keep Checking My Phone,Multi-Love,Unknown Mortal Orchestra,2015-05-26,2020-10-27T22:38:19Z,256066,0,0.0532,0.706,0.958,0.00495,0.249,-2.839,0.0539,114.73
7pXu47GoqSYRajmBCjxdD6,"Daddy, He Got a Tesla",The Beautiful Game,Vulfpeck,2016-10-17,2020-10-27T22:38:19Z,205322,44,0.0242,0.697,0.868,0.486,0.518,-10.362,0.0782,119.105
7pXu47GoqSYRajmBCjxdD6,"Margery, My First Car",The Beautiful Game,Vulfpeck,2016-10-17,2020-10-27T22:38:19Z,231584,37,0.353,0.684,0.374,0.00662,0.584,-10.499,0.0399,99.976
7pXu47GoqSYRajmBCjxdD6,Aunt Leslie,The Beautiful Game,Vulfpeck,2016-10-17,2020-10-27T22:38:19Z,229395,46,0.627,0.663,0.535,0.218,0.131,-9.685,0.0563,117.716
7pXu47GoqSYRajmBCjxdD6,First Place,Fugue State,Vulfpeck,2014-08-26,2020-10-27T22:38:19Z,197956,41,0.308,0.656,0.773,0.594,0.267,-10.383,0.0659,92.255
7pXu47GoqSYRajmBCjxdD6,The Speedwalker,My First Car,Vulfpeck,2013-12-06,2020-10-27T22:38:19Z,148168,51,0.0464,0.818,0.549,0.847,0.0988,-9.641,0.0492,112.409
28j8lBWDdDSHSSt5oPlsX2,Money,GENERATIONWHY,ZHU,2016-07-29,2020-10-27T22:38:19Z,307186,44,0.0378,0.675,0.685,0.0135,0.19,-7.594,0.0454,109.98
1EpyA68dKpjf7jXmQL88Hy,Yesterday,Telefone,Noname,2016-08-12,2020-10-27T22:38:19Z,189509,4,0.488,0.464,0.539,0.00022,0.063,-8.701,0.394,173.661
54QMjE4toDfiCryzYWCpXX,The Most Immaculate Haircut,Love Letters,Metronomy,2014-03-10,2020-10-27T22:38:19Z,270706,33,0.288,0.666,0.499,0.000875,0.0783,-7.872,0.0277,105.895
54QMjE4toDfiCryzYWCpXX,Back On The Motorway,Nights Out,Metronomy,2008-09-08,2020-10-27T22:38:19Z,236440,28,0.397,0.906,0.913,0.67,0.0881,-4.331,0.279,147.821
2YZyLoL8N0Wb9xBt1NhZWg,untitled 05 | 09.21.2014.,untitled unmastered.,Kendrick Lamar,2016-03-04,2020-10-27T22:38:19Z,338426,56,0.321,0.461,0.62,0.0,0.151,-9.822,0.496,153.941
5K4W6rqBFWDnAN6FQUkS6x,Lift Yourself,Lift Yourself,Kanye West,2018-04-29,2020-10-27T22:38:19Z,147904,58,0.0108,0.877,0.435,1.88e-06,0.115,-8.131,0.136,98.008
4ub2v80S4RIceZRGnlhjTr,Velvet Light,Velvet Light,Jakob,2018-04-05,2020-10-27T22:38:19Z,141587,67,0.75,0.67,0.419,0.135,0.0976,-10.523,0.0751,77.919
4ClXiGv8w47iekyGEmtAyy,Taxi Boy,RALPH TV,RALPH TV,2018-01-12,2020-10-27T22:38:19Z,189333,10,0.0946,0.674,0.377,0.924,0.083,-11.2,0.0492,90.031
4V8LLVI7PbaPR0K2TGSxFF,November,Flower Boy,"Tyler, The Creator",2017-07-21,2020-10-27T22:38:19Z,225346,64,0.354,0.547,0.759,2.15e-05,0.676,-7.039,0.413,91.85
4frXpPxQQZwbCu3eTGnZEw,3AM,Drunk,Thundercat,2017-02-24,2020-10-27T22:38:19Z,75153,51,0.841,0.502,0.413,0.819,0.124,-13.138,0.049,167.955
4frXpPxQQZwbCu3eTGnZEw,I Am Crazy,Drunk,Thundercat,2017-02-24,2020-10-27T22:38:19Z,25869,5,0.614,0.769,0.576,0.116,0.094,-10.281,0.174,83.962
4frXpPxQQZwbCu3eTGnZEw,Them Changes,Drunk,Thundercat,2017-02-24,2020-10-27T22:38:19Z,188453,78,0.54,0.657,0.562,0.00143,0.101,-8.6,0.0601,81.657
4frXpPxQQZwbCu3eTGnZEw,Friend Zone,Drunk,Thundercat,2017-02-24,2020-10-27T22:38:19Z,192511,55,0.265,0.589,0.829,0.00367,0.114,-4.961,0.0353,107.003
4frXpPxQQZwbCu3eTGnZEw,Tokyo,Drunk,Thundercat,2017-02-24,2020-10-27T22:38:19Z,144941,44,0.461,0.364,0.687,0.00245,0.22,-11.578,0.108,151.602
4frXpPxQQZwbCu3eTGnZEw,Day & Night,Drunk,Thundercat,2017-02-24,2020-10-27T22:38:19Z,37396,42,0.371,0.722,0.489,0.683,0.112,-14.218,0.0424,95.072
4frXpPxQQZwbCu3eTGnZEw,Jethro,Drunk,Thundercat,2017-02-24,2020-10-27T22:38:19Z,94896,51,0.464,0.615,0.715,0.0921,0.352,-6.937,0.036,83.521
4frXpPxQQZwbCu3eTGnZEw,Lava Lamp,Drunk,Thundercat,2017-02-24,2020-10-27T22:38:19Z,178569,61,0.737,0.471,0.551,0.452,0.11,-11.161,0.0528,76.002
4frXpPxQQZwbCu3eTGnZEw,A Fan's Mail (Tron Song Suite II),Drunk,Thundercat,2017-02-24,2020-10-27T22:38:19Z,158938,54,0.819,0.494,0.657,0.419,0.113,-13.345,0.0927,191.468
4frXpPxQQZwbCu3eTGnZEw,Captain Stupido,Drunk,Thundercat,2017-02-24,2020-10-27T22:38:19Z,101651,48,0.238,0.658,0.69,0.261,0.1,-7.866,0.0388,103.833
4V8LLVI7PbaPR0K2TGSxFF,Boredom (feat. Rex Orange County & Anna of the North),Flower Boy,"Tyler, The Creator",2017-07-21,2020-10-27T22:38:19Z,320720,71,0.79,0.559,0.578,0.000522,0.324,-9.54,0.151,79.938
4V8LLVI7PbaPR0K2TGSxFF,Pothole (feat. Jaden Smith),Flower Boy,"Tyler, The Creator",2017-07-21,2020-10-27T22:38:19Z,237000,63,0.51,0.543,0.572,7.23e-06,0.28,-8.974,0.338,89.386
4V8LLVI7PbaPR0K2TGSxFF,Sometimes...,Flower Boy,"Tyler, The Creator",2017-07-21,2020-10-27T22:38:19Z,36160,59,0.959,0.552,0.415,0.000239,0.164,-11.996,0.0451,72.862
5AsILjsyA0MI31ybMkMTtz,Lying Has To Stop - Single Version,Lying Has To Stop,Soft Hair,2016-08-30,2020-10-27T22:38:19Z,276120,47,0.86,0.676,0.563,0.0182,0.116,-6.966,0.079,75.524
6NgYKD0TKGjwtRFqTyyqKF,Nothing in Return,Nothing in Return,Monsune,2017-10-13,2020-10-27T22:38:19Z,232200,0,0.551,0.672,0.739,0.046,0.182,-5.747,0.0695,100.004
4frXpPxQQZwbCu3eTGnZEw,Oh Sheit it's X,Apocalypse,Thundercat,2013-06-03,2020-10-27T22:38:19Z,227086,51,0.000323,0.632,0.682,0.0248,0.142,-8.052,0.0459,122.983
4lglBegCfNnjzAqs9DBQXm,Baby Please,Joven Pirata,Black Pool,2017-02-23,2020-10-27T22:38:19Z,134743,46,0.895,0.703,0.17,2.24e-06,0.124,-16.569,0.0468,144.066
2TLvEQjCrq7LCZD3A7zUpi,In a Mood,In a Mood,TheSecondSex,2017-10-21,2020-10-27T22:38:19Z,247500,0,0.523,0.761,0.293,0.721,0.124,-19.087,0.0452,143.976
29Dil4ZXNOwBukXdVL1EwB,Sweet & Sour,Love You Really,Elli Ingram,2017-09-15,2020-10-27T22:38:19Z,204053,0,0.199,0.497,0.603,0.0,0.121,-6.879,0.275,95.517
2mcNCn1qbZUQ3J9KHapUxj,"Despair, Hangover & Ecstasy","Shake, Shook, Shaken",The Dø,2015-02-10,2020-10-27T22:38:19Z,172891,32,0.0252,0.607,0.902,0.0,0.181,-4.129,0.0746,142.95
3IYUhFvPQItj6xySrBmZkd,Suzie Q,Creedence Clearwater Revival (40th Anniversary Edition),Creedence Clearwater Revival,1968-07-05,2020-10-27T22:38:19Z,517159,0,0.0601,0.435,0.618,0.00282,0.167,-11.391,0.0324,129.911
5a2EaR3hamoenG9rDuVn8j,Dream Factory,Anthology: 1995-2010,Prince,2018-08-17,2020-10-27T22:38:19Z,187240,16,0.504,0.76,0.843,4.97e-05,0.157,-3.559,0.155,105.465
6O4EGCCb6DoIiR6B1QCQgp,No Show,Boo Boo,Toro y Moi,2018-03-02,2020-10-27T22:38:19Z,194746,1,0.277,0.604,0.674,0.000275,0.109,-7.434,0.041,154.936
3koiLjNrgRTNbOwViDipeA,What's Going On,What's Going On - 40th Anniversary (Super Deluxe),Marvin Gaye,1971-05-21,2020-10-27T22:38:19Z,232600,0,0.0991,0.265,0.824,0.0,0.359,-5.654,0.0991,203.206
3jK9MiCrA42lLAdMGUZpwa,Smile/Petty (feat. Sonyae Elise),Oxnard,Anderson .Paak,2018-11-16,2020-10-27T22:38:19Z,282946,40,0.0528,0.557,0.671,0.0,0.116,-7.178,0.3,91.914
0ojcq9LJQWMawQdFDw3M0L,Pass the Vibes,Surf,Nico Segal,2015-06-30,2020-10-27T22:38:19Z,150829,46,0.734,0.802,0.45,0.544,0.0919,-9.741,0.064,140.022
4ub2v80S4RIceZRGnlhjTr,Sunshine Girl - Demo,Sunshine Girl,Jakob,2018-07-13,2020-10-27T22:38:19Z,128984,52,0.203,0.656,0.594,0.261,0.376,-9.463,0.0517,88.38
4iMO20EPodreIaEl8qW66y,Lucy,Lucy,Still Woozy,2018-03-22,2020-10-27T22:38:19Z,142500,0,0.385,0.649,0.535,0.000422,0.12,-12.017,0.224,84.466
2Tglaf8nvDzwSQnpSrjLHP,Drown,Drown,Cuco,2018-08-01,2020-10-27T22:38:19Z,234055,25,0.455,0.674,0.615,0.00091,0.208,-8.188,0.147,85.048
1dfeR4HaWDbWqFHLkxsg1d,Radio Ga Ga - Remastered 2011,The Works (2011 Remaster),Queen,1984-02-27,2020-10-27T22:38:19Z,348226,74,0.183,0.744,0.502,0.000228,0.189,-7.719,0.0359,112.344
4LoFoPb8ZxM3dRnNYwhRLj,Deluca,Deluca,Ruby Empress,2016-05-19,2020-10-27T22:38:19Z,234933,29,0.143,0.508,0.499,0.003,0.777,-7.881,0.031,169.822
2FwJwEswyIUAljqgjNSHgP,All My Friends (feat. Tinashe & Chance the Rapper) - PREP Remix,All My Friends (The Remixes) (feat. Tinashe & Chance the Rapper),Snakehips,2016-04-01,2020-10-27T22:38:19Z,249786,49,0.203,0.727,0.561,1.22e-06,0.284,-4.948,0.0724,95.067
31SBgHxc8eqZUk9MdveH42,Line by Line,Line by Line,PREP,2018-11-09,2020-10-27T22:38:19Z,237786,20,0.0579,0.827,0.491,8.68e-05,0.292,-7.305,0.1,93.019
31SBgHxc8eqZUk9MdveH42,Don't Look Back,Line by Line,PREP,2018-11-09,2020-10-27T22:38:19Z,271800,4,0.396,0.736,0.421,0.00262,0.0875,-9.469,0.05,75.013
31SBgHxc8eqZUk9MdveH42,Leaning on You,Line by Line,PREP,2018-11-09,2020-10-27T22:38:19Z,199973,5,0.0868,0.747,0.606,1.11e-05,0.0553,-6.779,0.0515,162.131
31SBgHxc8eqZUk9MdveH42,I Can't Answer That,Line by Line,PREP,2018-11-09,2020-10-27T22:38:19Z,246706,4,0.0499,0.761,0.457,7.29e-05,0.106,-7.232,0.0481,153.018
31SBgHxc8eqZUk9MdveH42,Cold Fire,Cold Fire,PREP,2018-05-04,2020-10-27T22:38:19Z,245693,11,0.0319,0.74,0.713,0.000251,0.324,-6.135,0.0392,95.998
59oA5WbbQvomJz2BuRG071,Crumbler,Jungle,Jungle,2014-07-14,2020-10-27T22:38:19Z,182025,0,0.328,0.667,0.781,0.753,0.1,-8.751,0.0399,100.024
7pXu47GoqSYRajmBCjxdD6,"Birds of a Feather, We Rock Together (feat. Antwaun Stanley)",Mr Finish Line,Vulfpeck,2017-11-07,2020-10-27T22:38:19Z,285349,45,0.885,0.733,0.246,0.00026,0.606,-12.866,0.133,80.0
7pXu47GoqSYRajmBCjxdD6,Baby I Don’t Know Oh Oh (feat. Charles Jones),Mr Finish Line,Vulfpeck,2017-11-07,2020-10-27T22:38:19Z,208954,50,0.193,0.638,0.477,0.000153,0.358,-6.144,0.055,112.737
7pXu47GoqSYRajmBCjxdD6,Mr. Finish Line (feat. Christine Hucal & Theo Katzman),Mr Finish Line,Vulfpeck,2017-11-07,2020-10-27T22:38:19Z,193191,43,0.0847,0.75,0.648,3.5e-05,0.187,-10.425,0.125,94.013
7pXu47GoqSYRajmBCjxdD6,"Running Away (feat. Joey Dosik, David T. Walker & James Gadson)",Mr Finish Line,Vulfpeck,2017-11-07,2020-10-27T22:38:19Z,272251,45,0.0512,0.59,0.508,0.000102,0.115,-9.254,0.145,81.558
7pXu47GoqSYRajmBCjxdD6,Business Casual (feat. Coco O.),Mr Finish Line,Vulfpeck,2017-11-07,2020-10-27T22:38:19Z,183503,37,0.0625,0.632,0.488,1.29e-05,0.528,-8.694,0.343,101.118
4QQgXkCYTt3BlENzhyNETg,Beijo (Interlude),All 'N All,"Earth, Wind & Fire",1977-11-21,2020-10-27T22:38:19Z,80146,59,0.248,0.841,0.752,0.0068,0.105,-11.165,0.0898,112.362
2pfhU81E6Z1sPxJaIvbzsu,Just Like Tropica-L,Bad Pop,Soft Powers,2014-07-09,2020-10-27T22:38:19Z,156196,0,0.199,0.681,0.494,0.613,0.184,-11.052,0.0457,99.993
1RKG6WXRzmTJtbLRZTPU0T,Wish You Were Gone,Just Cosmo,Cosmo Pyke,2017-02-24,2020-10-27T22:38:19Z,261453,15,0.156,0.442,0.741,0.0,0.411,-5.338,0.182,103.425
3C8RpaI3Go0yFF9whvKoED,Because I’m Me,Wildflower,The Avalanches,2016-07-08,2020-10-27T22:38:19Z,252800,57,0.0491,0.472,0.805,0.0162,0.337,-5.793,0.086,94.922
5FFtX4eFjh2vZQEl31d2XJ,Bitch to the Boys,Night Birds,Shakatak,1982-05,2020-10-27T22:38:19Z,387640,37,0.393,0.783,0.496,0.624,0.0875,-13.041,0.0363,110.091
1QetTIyj4TIXC92czWjOx1,Reason Don't Define,Supply,Parallelephants,2017-12-05,2020-10-27T22:38:19Z,307540,0,0.172,0.513,0.508,0.00209,0.638,-11.005,0.0904,173.311
3sFhA6G1N0gG1pszb6kk1m,She's My Baby - Remastered 1993,Wings At The Speed Of Sound,Wings,1976-03-25,2020-10-27T22:38:19Z,186333,0,0.444,0.808,0.292,0.000136,0.21,-16.589,0.0746,97.506
12AnGvqOxseM5VJLyO5yBs,La prima estate,La prima estate,Erlend Øye,2013-07-26,2020-10-27T22:38:19Z,240435,50,0.267,0.558,0.828,0.0242,0.14,-6.585,0.0377,123.627
3fMbdgg4jU18AjLCKBhRSm,Baby Be Mine,Thriller,Michael Jackson,1982-11-30,2020-10-27T22:38:19Z,260666,62,0.0848,0.843,0.483,7.63e-06,0.0741,-10.288,0.095,109.588
7hJcb9fa4alzcOq3EaNPoG,Peaches N Cream (feat. Charlie Wilson),BUSH,Snoop Dogg,2015-05-06,2020-10-27T22:38:19Z,283760,46,0.0274,0.832,0.756,1.39e-06,0.206,-5.332,0.0515,110.034
7hJcb9fa4alzcOq3EaNPoG,R U A Freak,BUSH,Snoop Dogg,2015-05-06,2020-10-27T22:38:19Z,225773,33,0.182,0.784,0.523,0.000181,0.249,-8.062,0.042,114.986
0CCqHvxGgfjJzwzQzmPlEr,Back In Town,Tuxedo II,Tuxedo,2017-03-24,2020-10-27T22:38:19Z,203037,0,0.12,0.861,0.78,3.52e-06,0.038,-4.537,0.128,118.992
